gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2440899491	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Sphingobium	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium			GENUS	Sphingobium Takeuchi, Hamana & Hiraishi, 2001	Sphingobium					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221329		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.402Z		
2440899490	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Gammaproteobacteria:Pseudomonadales:Pseudomonadaceae:Pseudomonas	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas			GENUS	Pseudomonas Migula, 1894	Pseudomonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3219881		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.358Z		
2440899482	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Chloroplast:::::::Epipyxis_sp._PR26KG	Chromista	Ochrophyta	Chrysophyceae	Chromulinales	Dinobryaceae	Epipyxis			GENUS	Epipyxis Ehrenberg, 1838	Epipyxis sp._PR26KG					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3195017		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.151Z		TAXON_MATCH_HIGHERRANK
2440899479	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae::Rhodocyclaceae_bacterium_enrichment_culture_clone_MWE_C12	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae				FAMILY	Rhodocyclaceae	Rhodocyclaceae bacterium_enrichment_culture_clone_MWE_C12					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8931		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.324Z		
2440899442	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Acidobacteria:Blastocatellia:::Aridibacter	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Blastocatellaceae	Aridibacter			GENUS	Aridibacter Huber et al., 2014	Aridibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8427336		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.229Z		
2440899438	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae				FAMILY	Xanthobacteraceae	Xanthobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4891652		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.393Z		
2440899425	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Firmicutes:Negativicutes:Acidaminococcales:Acidaminococcaceae	Bacteria	Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae				FAMILY	Acidaminococcaceae	Acidaminococcaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4712		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.353Z		
2440899407	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Firmicutes:Clostridia:Clostridiales	Bacteria	Firmicutes_A	Clostridia	Clostridiales					ORDER	Clostridiales	Clostridiales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1211		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.328Z		
2440899404	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobulbaceae::Desulfobulbaceae_bacterium_BRH_c16a	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfobulbaceae				FAMILY	Desulfobulbaceae	Desulfobulbaceae bacterium_BRH_c16a					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8936		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.457Z		TAXON_MATCH_HIGHERRANK
2440899377	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria:Caulobacterales:Caulobacteraceae:Asticcacaulis	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis			GENUS	Asticcacaulis Poindexter, 1964	Asticcacaulis					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221680		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.215Z		
2440899375	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae:Geoalkalibacter	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Geoalkalibacteraceae	Geoalkalibacter			GENUS	Geoalkalibacter Zavarzina et al., 2007	Geoalkalibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4888232		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.111Z		
2440899337	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Sterolibacteriaceae:Sulfuritalea	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea			GENUS	Sulfuritalea Kojima & Fukui, 2011	Sulfuritalea					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8158678		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.086Z		
2440899325	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfurimonas	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas			GENUS	Sulfurimonas Inagaki et al., 2003	Sulfurimonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223419		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.136Z		
2440899312	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Bacteroidetes:Sphingobacteriia:Sphingobacteriales:Sphingobacteriaceae	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae				FAMILY	Sphingobacteriaceae	Sphingobacteriaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8103		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.347Z		
2440899310	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Chloroflexi:Caldilineae:Caldilineales:Caldilineaceae	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae				FAMILY	Caldilineaceae	Caldilineaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4698		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.943Z		
2440899260	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Ignavibacteriae:Ignavibacteria	Bacteria	Bacteroidota	Ignavibacteria						CLASS	Ignavibacteria	Ignavibacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7421138		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.973Z		
2440899256	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales					ORDER	Xanthomonadales	Xanthomonadales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													820		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.312Z		
2440899248	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Gammaproteobacteria:Legionellales	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales					ORDER	Legionellales	Legionellales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													707		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.238Z		
2440899241	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Flavobacterium:Flavobacterium_cucumis	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium cucumis		SPECIES	Flavobacterium cucumis Weon et al., 2007	Flavobacterium cucumis					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7486496	7486496	MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.397Z		
2440899229	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Cytophagaceae:Dyadobacter	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter			GENUS	Dyadobacter Chelius & Triplett, 2000	Dyadobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228894		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.450Z		
2440899224	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria	Bacteria	Proteobacteria							PHYLUM	Proteobacteria	Proteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													111		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.393Z		
2440899217	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria	Bacteria	Proteobacteria							PHYLUM	Proteobacteria	Deltaproteobacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													111		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.325Z		TAXON_MATCH_HIGHERRANK
2440899208	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Gallionella	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Gallionellaceae	Gallionella			GENUS	Gallionella Ehrenberg, 1838	Gallionella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7681738		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:04.900Z		
2440899198	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Fibrobacteres:Fibrobacteria:Fibrobacterales:Fibrobacteraceae	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae				FAMILY	Fibrobacteraceae	Fibrobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4703		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.192Z		
2440899192	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Actinobacteria:Actinobacteria:Micrococcales:Intrasporangiaceae	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Intrasporangiaceae				FAMILY	Intrasporangiaceae	Intrasporangiaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3834		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.455Z		
2440899187	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Actinobacteria:Actinobacteria:Propionibacteriales:Nocardioidaceae	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae				FAMILY	Nocardioidaceae	Nocardioidaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8087		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.227Z		
2440899172	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Gammaproteobacteria:Cellvibrionales:Cellvibrionaceae:Cellvibrio	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio			GENUS	Cellvibrio Winogradsky, 1929	Cellvibrio					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223108		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.184Z		
2440899169	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Firmicutes:Negativicutes:Veillonellales:Veillonellaceae	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae				FAMILY	Veillonellaceae	Veillonellaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3237760		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.352Z		
2440899155	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae				FAMILY	Desulfobacteraceae	Desulfobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8935		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.469Z		
2440899153	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodospirillales	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales					ORDER	Rhodospirillales	Rhodospirillales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													1223		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.231Z		
2440899152	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Bacteroidetes:Cytophagia:Cytophagales	Bacteria	Bacteroidota	Bacteroidia	Cytophagales					ORDER	Cytophagales	Cytophagales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7571564		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.428Z		
2440899127	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Oxalobacteraceae:Noviherbaspirillum	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Noviherbaspirillum			GENUS	Noviherbaspirillum Lin et al., 2013	Noviherbaspirillum					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8358230		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.133Z		
2440899114	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales:Syntrophorhabdaceae:Syntrophorhabdus	Bacteria	Desulfobacterota_G	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus			GENUS	Syntrophorhabdus Qiu et al., 2008	Syntrophorhabdus					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8344608		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.130Z		
2440899077	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Candidatus_Falkowbacteria	Bacteria								KINGDOM	Bacteria	Candidatus Falkowbacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.393Z		TAXON_MATCH_HIGHERRANK
2440899067	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Alphaproteobacteria:Rhizobiales:Xanthobacteraceae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae				FAMILY	Xanthobacteraceae	Xanthobacteraceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4891652		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.305Z		
2440899060	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Candidatus_Kaiserbacteria	Bacteria								KINGDOM	Bacteria	Candidatus Kaiserbacteria					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.197Z		TAXON_MATCH_HIGHERRANK
2440899050	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XII._Incertae_Sedis:Guggenheimella	Bacteria	Firmicutes_A	Clostridia	Clostridiales		Guggenheimella			GENUS	Guggenheimella Wyss et al., 2005	Guggenheimella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3226746		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.057Z		
2440899027	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales					ORDER	Sphingomonadales	Sphingomonadales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													647		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.103Z		
2440899025	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Cytophagaceae:Pseudarcicella	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Pseudarcicella			GENUS	Pseudarcicella Kämpfer et al., 2012	Pseudarcicella					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													7822908		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.074Z		
2440899015	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodobacterales:Rhodobacteraceae::Rhodobacteraceae_bacterium_LL_413	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae				FAMILY	Rhodobacteraceae	Rhodobacteraceae bacterium_LL_413					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4729		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.462Z		
2440899009	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Firmicutes	Bacteria	Firmicutes							PHYLUM	Firmicutes	Firmicutes					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													87		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.424Z		
2440899003	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales:Syntrophaceae:Desulfobacca	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Syntrophaceae				FAMILY	Syntrophaceae	Desulfobacca					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4877		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.443Z		TAXON_MATCH_HIGHERRANK
2440898995	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Armatimonadetes:Armatimonadia:Armatimonadales	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales					ORDER	Armatimonadales	Armatimonadales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8348287		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.419Z		
2440898992	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Gemmatimonadetes:Longimicrobia:Longimicrobiales:Longimicrobiaceae	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	Longimicrobiaceae				FAMILY	Longimicrobiaceae	Longimicrobiaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9336257		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.481Z		
2440898985	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Sphingomonas	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas			GENUS	Sphingomonas Yabuuchi et al., 1990	Sphingomonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3221354		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.461Z		
2440898979	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364105_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:Lentimicrobiaceae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Lentimicrobiaceae				FAMILY	Lentimicrobiaceae	Lentimicrobiaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													9350660		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.094Z		
2440898977	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Methylophilaceae:Methylotenera	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera			GENUS	Methylotenera Kalyuzhnaya et al., 2006	Methylotenera					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													4895262		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.393Z		
2440898974	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XII._Incertae_Sedis:Fusibacter	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Acidaminobacteraceae	Fusibacter			GENUS	Fusibacter Ravot et al., 1999	Fusibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3226847		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.285Z		
2440898972	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Bacteroidetes:Saprospiria:Saprospirales:Haliscomenobacteraceae:Haliscomenobacter	Bacteria	Bacteroidota	Bacteroidia						CLASS	Saprospiria	Haliscomenobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													10996520		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.190Z		TAXON_MATCH_HIGHERRANK
2440898967	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Bacteroidetes:Bacteroidia:Marinilabiliales	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales					ORDER	Marinilabiliales	Marinilabiliales					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													11060629		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.010Z		
2440898961	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Hymenobacteraceae:Pontibacter	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter			GENUS	Pontibacter Nedashkovskaya et al., 2005	Pontibacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3228350		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.237Z		
2440898953	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364111_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfurimonas	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas			GENUS	Sulfurimonas Inagaki et al., 2003	Sulfurimonas					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223419		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.005Z		
2440898938	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364108_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Campylobacteraceae:Arcobacter	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Arcobacter			GENUS	Arcobacter Vandamme et al., 1991	Arcobacter					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													3223371		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.013Z		
2440898933	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Burkholderiaceae	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae				FAMILY	Burkholderiaceae	Burkholderiaceae					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													5438		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.313Z		
2440898932	1ed81a8b-4f1a-4037-a347-84f01cae6e01	MGYA00364109_Bacteria::Bacteroidetes:Cytophagia:Cytophagales::Chryseolinea	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Chryseolinea			GENUS	Chryseolinea Kim et al., 2013	Chryseolinea					PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880													8266041		MATERIAL_SAMPLE							CC_BY_4_0					2023-04-07T16:53:05.411Z		
